CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP01149,2025-04-16,2025-04-22,Influencer,247330,23227,11284,6603,1119.75,2904.67,1.59
CAMP01150,2025-04-02,2025-04-10,Display,77726,2600,403,209,2421.85,6948.39,1.87
CAMP01151,2025-10-14,2025-10-24,Influencer,224087,8671,1422,593,2434.86,2455.74,0.01
CAMP01152,2025-02-20,2025-02-28,Social,126563,8853,1864,953,2322.98,6324.04,1.72
CAMP01153,2025-01-29,2025-02-11,Social,222435,3789,1087,581,3503.02,8574.5,1.45
CAMP01154,2025-10-23,2025-10-31,Social,249972,16619,2865,1138,1418.58,3361.66,1.37
CAMP01155,2025-10-24,2025-11-03,Social,63277,5849,1380,518,1376.59,2560.55,0.86
CAMP01156,2025-08-02,2025-08-12,Influencer,15747,510,72,38,209.57,348.55,0.66
CAMP01157,2025-09-24,2025-10-08,Email,166989,7109,1933,1051,1970.5,3588.82,0.82
CAMP01158,2025-09-14,2025-09-29,Search,35377,1093,471,117,1059.29,2333.54,1.2
CAMP01159,2025-10-29,2025-11-12,Search,129026,10798,3649,2054,2998.83,8677.08,1.89
CAMP01160,2025-04-11,2025-04-16,Social,111017,2784,1180,366,987.74,1396.61,0.41
CAMP01161,2025-12-12,2025-12-24,Email,103684,4271,658,307,4483.2,13213.58,1.95
CAMP01162,2025-04-20,2025-04-27,Display,290701,18631,4839,2340,4260.17,6244.31,0.47
CAMP01163,2025-07-01,2025-07-11,Email,180407,8372,968,301,3849.33,10360.62,1.69
CAMP01164,2025-11-09,2025-11-16,Display,214087,3402,843,271,4061.77,9423.54,1.32
CAMP01165,2025-01-01,2025-01-16,Search,94463,9001,3112,1501,4801.96,11957.27,1.49
CAMP01166,2025-11-15,2025-11-21,Email,38292,1547,506,136,1667.06,4439.66,1.66
CAMP01167,2025-02-24,2025-03-05,Email,286635,14362,1782,968,4901.31,5016.57,0.02
CAMP01168,2025-05-29,2025-06-03,Search,71629,1796,224,64,4463.56,10928.44,1.45
CAMP01169,2025-11-05,2025-11-18,Email,285267,25069,5565,1894,1873.27,5603.66,1.99
CAMP01170,2025-05-17,2025-06-01,Display,228544,8279,3382,1037,4333.96,8621.19,0.99
CAMP01171,2025-07-21,2025-08-01,Email,69618,820,88,26,4496.79,9370.25,1.08
CAMP01172,2025-11-09,2025-11-16,Display,29288,1126,390,230,276.83,335.51,0.21
CAMP01173,2025-04-27,2025-05-05,Social,113850,11221,1946,586,4392.22,7385.68,0.68
CAMP01174,2025-06-03,2025-06-13,Email,94947,2204,1052,453,2222.9,4945.98,1.23
CAMP01175,2025-10-18,2025-10-25,Display,50091,641,174,86,4075.59,5053.5,0.24
CAMP01176,2025-03-04,2025-03-15,Search,135180,8385,999,216,644.7,1074.53,0.67
CAMP01177,2025-09-01,2025-09-11,Social,122622,5327,2053,1134,943.72,1600.37,0.7
CAMP01178,2025-01-25,2025-02-07,Email,195288,15925,4679,1221,4896.0,12855.77,1.63
CAMP01179,2025-03-31,2025-04-09,Display,194857,14783,6689,2911,2139.28,4439.65,1.08
CAMP01180,2025-03-16,2025-03-24,Email,187069,4992,1800,821,4012.43,8461.8,1.11
CAMP01181,2025-10-21,2025-10-28,Display,151977,9242,3484,1574,3776.2,5908.16,0.56
CAMP01182,2025-07-29,2025-08-12,Email,268735,3471,1412,696,3951.64,6428.74,0.63
CAMP01183,2025-12-13,2025-12-18,Social,65159,3228,865,495,3846.65,7317.88,0.9
CAMP01184,2025-01-17,2025-01-24,Social,149594,11109,4632,2643,4578.4,12058.57,1.63
CAMP01185,2025-05-08,2025-05-15,Email,135656,6422,772,332,3003.68,4907.65,0.63
CAMP01186,2025-12-30,2026-01-10,Email,238448,4915,1996,694,2184.73,3589.49,0.64
CAMP01187,2025-09-08,2025-09-19,Influencer,139644,2169,768,252,4633.63,9907.13,1.14
CAMP01188,2025-06-28,2025-07-03,Email,197752,17170,5608,3110,1849.07,4954.69,1.68
CAMP01189,2025-07-01,2025-07-08,Email,240354,21684,4927,2666,3190.42,6405.64,1.01
CAMP01190,2025-06-01,2025-06-13,Social,38061,1555,226,71,4290.57,5392.26,0.26
CAMP01191,2025-01-25,2025-02-07,Email,223850,5545,1989,519,4588.49,12988.54,1.83
CAMP01192,2025-06-29,2025-07-10,Search,283295,27784,8020,4366,4752.21,9229.62,0.94
CAMP01193,2025-07-17,2025-07-28,Email,97526,5766,1079,478,3333.67,8492.87,1.55
CAMP01194,2025-12-10,2025-12-25,Influencer,188699,9981,1171,380,3628.98,3943.44,0.09
CAMP01195,2025-06-10,2025-06-22,Display,118417,9087,2867,1273,2537.85,6782.25,1.67
CAMP01196,2025-06-26,2025-07-06,Social,161555,4070,612,138,1495.97,1670.51,0.12
CAMP01197,2025-10-12,2025-10-27,Search,154949,9637,4546,1254,179.28,526.22,1.94
CAMP01198,2025-03-04,2025-03-11,Display,228311,20574,3297,1379,1188.0,3303.67,1.78
CAMP01199,2025-05-30,2025-06-04,Search,8088,97,10,4,4901.8,7515.34,0.53
CAMP01200,2025-06-03,2025-06-14,Social,240657,16981,3478,1038,4051.27,5862.48,0.45
CAMP01201,2025-06-05,2025-06-10,Influencer,159251,9495,1613,956,2447.28,6281.49,1.57
CAMP01202,2025-02-18,2025-02-23,Social,52954,5060,2107,769,1783.6,2324.53,0.3
CAMP01203,2025-12-03,2025-12-16,Search,289155,9623,2076,1003,415.29,1136.48,1.74
CAMP01204,2025-03-25,2025-04-08,Search,17839,1557,308,93,149.67,159.22,0.06
CAMP01205,2025-12-27,2026-01-07,Social,254750,9631,4795,1773,3799.8,8751.81,1.3
CAMP01206,2025-06-26,2025-07-11,Email,188975,9200,1472,783,4929.31,7493.19,0.52
CAMP01207,2025-05-28,2025-06-05,Social,28625,835,111,59,1343.76,3608.21,1.69
CAMP01208,2025-04-28,2025-05-08,Influencer,154553,13557,3013,765,1445.23,2535.1,0.75
CAMP01209,2025-12-08,2025-12-13,Social,24558,677,177,60,4679.91,8729.82,0.87
CAMP01210,2025-03-04,2025-03-15,Display,87307,7622,3080,866,3050.1,3937.99,0.29
CAMP01211,2025-07-08,2025-07-18,Email,36104,1841,887,493,951.67,2143.64,1.25
CAMP01212,2025-12-26,2026-01-03,Display,189658,16150,6548,3284,323.86,628.71,0.94
CAMP01213,2025-02-18,2025-03-01,Social,49420,1670,652,277,2861.52,2911.26,0.02
CAMP01214,2025-11-23,2025-11-30,Email,271205,5951,2955,1359,2317.53,5705.09,1.46
CAMP01215,2025-09-14,2025-09-19,Display,169313,10149,4121,2331,2217.26,2785.19,0.26
CAMP01216,2025-08-12,2025-08-20,Display,67055,3744,583,187,4849.4,9952.32,1.05
CAMP01217,2025-05-21,2025-05-28,Email,217769,9166,2608,535,1388.1,2884.69,1.08
CAMP01218,2025-08-03,2025-08-08,Email,180245,12554,3783,796,2491.15,3982.78,0.6
CAMP01219,2025-07-30,2025-08-05,Search,243016,4511,1001,218,1145.39,1669.14,0.46
CAMP01220,2025-11-14,2025-11-29,Email,7221,476,78,19,1676.77,2720.89,0.62
CAMP01221,2025-02-01,2025-02-10,Social,288779,8391,3227,1382,3852.88,6919.84,0.8
CAMP01222,2025-06-07,2025-06-19,Influencer,188835,4079,860,509,1066.77,3060.08,1.87
CAMP01223,2025-10-12,2025-10-17,Search,274219,25191,8813,3242,3414.77,7985.09,1.34
CAMP01224,2025-11-01,2025-11-09,Email,158450,8141,1864,903,735.26,2154.93,1.93
CAMP01225,2025-10-13,2025-10-21,Influencer,40084,3154,954,493,1033.81,1209.5,0.17
CAMP01226,2025-05-24,2025-06-02,Search,186498,3360,788,410,213.16,232.55,0.09
CAMP01227,2025-01-19,2025-01-30,Social,36584,555,146,55,3189.28,3561.95,0.12
CAMP01228,2025-01-18,2025-01-30,Influencer,36245,1976,776,325,4952.57,13463.16,1.72
CAMP01229,2025-09-14,2025-09-24,Email,195031,7489,3396,1125,3316.73,8851.1,1.67
CAMP01230,2025-03-19,2025-03-24,Email,9983,104,31,14,4624.27,8675.36,0.88
CAMP01231,2025-06-24,2025-07-05,Social,233857,6196,2132,752,2679.4,5013.07,0.87
CAMP01232,2025-07-13,2025-07-20,Search,232999,6917,3083,1000,3433.4,6368.57,0.85
CAMP01233,2025-04-23,2025-05-03,Influencer,35897,1291,203,91,4635.11,13390.67,1.89
CAMP01234,2025-04-24,2025-05-06,Social,176674,15720,2591,871,522.47,796.1,0.52
CAMP01235,2025-08-10,2025-08-21,Search,54411,2603,634,230,3027.44,7377.09,1.44
CAMP01236,2025-06-15,2025-06-29,Display,250196,17801,3980,1927,2920.09,3562.0,0.22
CAMP01237,2025-11-15,2025-11-25,Display,83466,972,480,259,262.44,399.71,0.52
CAMP01238,2025-05-12,2025-05-25,Search,211928,17643,5745,2148,865.38,1900.99,1.2
CAMP01239,2025-09-21,2025-10-04,Email,229622,7262,2248,919,2806.51,6161.1,1.2
CAMP01240,2025-02-24,2025-03-01,Email,108482,4102,1359,677,2538.61,5349.42,1.11
CAMP01241,2025-12-25,2025-12-30,Display,174198,2451,1103,319,1784.76,2225.59,0.25
CAMP01242,2025-05-11,2025-05-16,Email,206115,9661,1907,697,3518.82,8830.09,1.51
CAMP01243,2025-10-15,2025-10-27,Email,291069,25244,7683,4030,1865.14,4517.82,1.42
CAMP01244,2025-09-23,2025-10-07,Search,159761,7043,1467,818,3867.46,9134.48,1.36
CAMP01245,2025-06-11,2025-06-22,Search,190218,17457,7196,3295,4065.26,5116.7,0.26
CAMP01246,2025-03-28,2025-04-04,Email,282382,24869,10217,3651,3258.43,4697.76,0.44
CAMP01247,2025-02-24,2025-03-02,Search,160879,2505,1209,534,1467.01,4139.19,1.82
CAMP01248,2025-10-15,2025-10-23,Influencer,241130,9036,2518,683,4033.02,7925.92,0.97
CAMP01249,2025-06-27,2025-07-04,Display,210529,19355,3163,669,1333.76,2448.65,0.84
CAMP01250,2025-12-15,2025-12-26,Influencer,16204,205,94,21,1584.75,4350.26,1.75
CAMP01251,2025-01-08,2025-01-22,Influencer,256628,20253,9240,2247,3083.15,4901.38,0.59
CAMP01252,2025-11-17,2025-11-29,Email,171769,15730,3049,885,3476.32,9219.85,1.65
CAMP01253,2025-11-09,2025-11-19,Email,137602,10917,2298,884,1919.32,3614.06,0.88
CAMP01254,2025-09-04,2025-09-11,Influencer,232849,17916,4037,1182,2997.8,6724.09,1.24
CAMP01255,2025-11-19,2025-11-29,Influencer,291441,25035,7027,3049,1315.14,2274.75,0.73
CAMP01256,2025-09-12,2025-09-18,Social,202323,14146,6105,3658,3994.59,11315.58,1.83
CAMP01257,2025-11-24,2025-12-05,Social,211141,10151,1601,639,4961.43,6015.33,0.21
CAMP01258,2025-02-23,2025-03-10,Display,45295,708,269,135,3522.0,5051.66,0.43
CAMP01259,2025-09-06,2025-09-20,Influencer,57464,4649,1120,354,1664.89,2339.54,0.41
CAMP01260,2025-08-27,2025-09-07,Search,12223,1118,199,116,1808.91,2750.49,0.52
CAMP01261,2025-08-17,2025-08-25,Social,98232,5505,1295,388,249.57,476.38,0.91
CAMP01262,2025-03-08,2025-03-20,Email,288720,16724,5239,2298,3270.07,4034.21,0.23
CAMP01263,2025-02-20,2025-02-28,Influencer,257787,11934,5591,3317,3040.1,3276.33,0.08
CAMP01264,2025-04-07,2025-04-18,Search,87121,7589,2666,1395,4777.48,10185.02,1.13
CAMP01265,2025-04-02,2025-04-10,Search,138212,1566,536,319,2070.46,4149.68,1.0
CAMP01266,2025-09-21,2025-09-30,Search,64016,4238,608,213,4671.33,7853.99,0.68
CAMP01267,2025-10-18,2025-10-29,Email,112552,10317,1361,314,3825.21,5131.15,0.34
CAMP01268,2025-04-06,2025-04-20,Social,106975,2063,313,93,1511.22,1865.96,0.23
CAMP01269,2025-03-29,2025-04-05,Search,128505,12378,1710,997,180.52,501.49,1.78
CAMP01270,2025-03-19,2025-04-02,Social,279166,27104,8959,3119,3660.64,6841.68,0.87
CAMP01271,2025-10-15,2025-10-24,Display,23328,2185,614,153,2532.1,7355.67,1.9
CAMP01272,2025-04-30,2025-05-15,Email,7929,409,41,17,4813.09,7944.37,0.65
CAMP01273,2025-10-29,2025-11-05,Social,73919,3286,790,316,208.32,463.58,1.23
CAMP01274,2025-06-14,2025-06-23,Social,266039,19563,2952,664,2657.33,5673.36,1.13
CAMP01275,2025-07-01,2025-07-08,Search,57692,2231,1104,420,3965.23,5254.37,0.33
CAMP01276,2025-08-11,2025-08-26,Search,229040,3699,1050,475,3969.89,7890.6,0.99
CAMP01277,2025-11-07,2025-11-21,Email,81647,7440,2012,589,3393.09,6682.3,0.97
CAMP01278,2025-01-07,2025-01-22,Social,64962,4361,1559,389,2032.43,4090.86,1.01
CAMP01279,2025-11-26,2025-12-07,Influencer,102435,2934,712,388,429.49,688.86,0.6
CAMP01280,2025-09-20,2025-09-25,Search,28161,328,126,56,1578.62,2345.52,0.49
CAMP01281,2025-06-10,2025-06-23,Search,38089,2861,1321,346,3290.65,5992.25,0.82
CAMP01282,2025-05-31,2025-06-13,Display,288197,25001,7489,3382,3878.19,11035.44,1.85
CAMP01283,2025-03-26,2025-04-04,Email,121381,5645,1429,706,4105.16,8780.03,1.14
CAMP01284,2025-05-27,2025-06-09,Social,22447,387,119,52,3893.0,7541.68,0.94
CAMP01285,2025-04-22,2025-05-06,Social,94841,6484,2213,545,1686.58,2346.04,0.39
CAMP01286,2025-02-05,2025-02-15,Social,8111,297,130,32,3501.04,9985.76,1.85
CAMP01287,2025-10-12,2025-10-21,Search,63820,1465,377,82,4848.49,11245.43,1.32
CAMP01288,2025-07-07,2025-07-14,Email,98029,5483,661,194,768.86,2289.02,1.98
CAMP01289,2025-03-23,2025-04-07,Social,122949,6561,2311,517,3683.67,4927.27,0.34
CAMP01290,2025-01-02,2025-01-17,Influencer,212593,12013,5943,3102,2108.91,3755.38,0.78
CAMP01291,2025-10-30,2025-11-11,Display,204694,17225,7608,1568,1202.47,2002.56,0.67
CAMP01292,2025-07-16,2025-07-24,Display,246538,13216,5330,2304,1668.21,2776.52,0.66
CAMP01293,2025-01-11,2025-01-25,Social,94000,8558,1460,764,915.71,975.96,0.07
CAMP01294,2025-08-22,2025-08-29,Search,207940,17833,7123,3974,4095.18,8501.82,1.08
CAMP01295,2025-07-14,2025-07-24,Display,240823,16520,2190,796,1998.56,4432.07,1.22
CAMP01296,2025-04-29,2025-05-11,Display,178614,2700,803,360,4694.33,5137.14,0.09
CAMP01297,2025-01-20,2025-02-02,Display,242239,21279,5284,3067,4835.29,13343.75,1.76
CAMP01298,2025-09-18,2025-09-28,Display,176508,16150,7463,3497,4832.14,6778.56,0.4
CAMP01299,2025-10-20,2025-10-29,Social,6229,272,44,24,862.99,1117.79,0.3
CAMP01300,2025-09-13,2025-09-28,Email,247193,14177,5891,2790,1797.29,2445.08,0.36
CAMP01301,2025-08-10,2025-08-16,Email,266882,9418,1124,255,1620.89,2987.91,0.84
CAMP01302,2025-08-14,2025-08-20,Search,106101,1201,457,127,4621.13,5382.47,0.16
CAMP01303,2025-02-22,2025-03-07,Influencer,6363,338,73,42,523.73,1386.68,1.65
CAMP01304,2025-12-21,2025-12-27,Email,87372,1890,926,497,2984.22,7042.7,1.36
CAMP01305,2025-12-08,2025-12-14,Influencer,223988,5935,2188,807,2478.33,4818.75,0.94
CAMP01306,2025-12-30,2026-01-06,Email,54729,2915,651,172,4883.72,9773.47,1.0
CAMP01307,2025-10-07,2025-10-14,Email,287447,25304,4914,1291,4820.17,8734.33,0.81
CAMP01308,2025-03-22,2025-03-30,Search,8264,710,252,141,2177.59,5294.22,1.43
CAMP01309,2025-07-21,2025-08-01,Display,238618,23111,4832,1287,2262.73,6576.36,1.91
CAMP01310,2025-06-07,2025-06-20,Search,258941,13838,2417,856,1984.22,4180.73,1.11
CAMP01311,2025-04-30,2025-05-06,Email,87102,5198,1866,1045,3966.94,8436.89,1.13
CAMP01312,2025-02-28,2025-03-08,Display,291955,24521,9556,2038,590.89,1208.13,1.04
CAMP01313,2025-08-03,2025-08-16,Display,263226,19207,3749,1695,669.12,1887.08,1.82
CAMP01314,2025-05-08,2025-05-14,Display,24856,657,206,70,3552.99,8071.14,1.27
CAMP01315,2025-08-12,2025-08-26,Influencer,125347,5745,2099,510,181.77,499.68,1.75
CAMP01316,2025-07-28,2025-08-12,Email,236746,22165,10567,4512,3388.05,7348.22,1.17
CAMP01317,2025-04-25,2025-04-30,Social,112780,2611,1100,433,730.61,1750.86,1.4
CAMP01318,2025-07-28,2025-08-11,Search,244291,7045,1890,452,3952.31,9134.94,1.31
CAMP01319,2025-01-14,2025-01-26,Influencer,81174,3738,1636,502,3724.23,7006.83,0.88
CAMP01320,2025-01-09,2025-01-22,Search,127155,12027,3327,1650,993.08,1265.66,0.27
CAMP01321,2025-02-09,2025-02-20,Social,287742,5824,885,444,3808.97,7022.97,0.84
CAMP01322,2025-08-25,2025-09-06,Display,47541,3354,793,348,3972.13,10899.61,1.74
CAMP01323,2025-10-08,2025-10-16,Social,119047,2606,1099,268,4635.25,10715.5,1.31
CAMP01324,2025-12-25,2026-01-02,Search,37223,2129,1026,555,3649.78,10537.22,1.89
CAMP01325,2025-07-20,2025-07-26,Social,36024,2099,1035,278,4351.25,6776.76,0.56
CAMP01326,2025-09-03,2025-09-15,Email,127538,1764,627,306,3223.65,6265.41,0.94
CAMP01327,2025-10-05,2025-10-20,Social,8941,857,249,54,3165.03,7870.28,1.49
CAMP01328,2025-08-23,2025-08-29,Email,46617,3850,634,210,3409.19,4312.35,0.26
CAMP01329,2025-01-04,2025-01-17,Social,95815,3569,503,196,2091.12,2502.69,0.2
CAMP01330,2025-06-03,2025-06-11,Email,31025,674,207,43,1220.01,3056.84,1.51
CAMP01331,2025-01-29,2025-02-03,Email,88172,3624,1417,380,2125.24,4952.94,1.33
CAMP01332,2025-04-19,2025-04-27,Social,18277,1653,379,124,3007.61,5900.3,0.96
CAMP01333,2025-04-08,2025-04-15,Influencer,299997,6582,2434,1443,3481.03,3945.73,0.13
CAMP01334,2025-08-03,2025-08-13,Display,162883,6749,2215,1133,2337.85,5272.33,1.26
CAMP01335,2025-10-20,2025-10-31,Display,11909,648,308,165,1717.54,4013.83,1.34
CAMP01336,2025-03-16,2025-03-28,Display,98605,1277,234,109,1309.77,2096.97,0.6
CAMP01337,2025-11-22,2025-11-28,Email,265175,9048,3043,964,997.68,1176.95,0.18
CAMP01338,2025-05-26,2025-06-05,Display,189505,12053,3200,1548,2434.21,4888.66,1.01
CAMP01339,2025-05-08,2025-05-18,Email,239029,9359,1915,899,3561.32,7025.08,0.97
CAMP01340,2025-12-07,2025-12-21,Influencer,209641,18521,4499,1997,4166.26,6624.75,0.59
CAMP01341,2025-02-11,2025-02-20,Social,146820,13846,3015,962,1792.03,3812.71,1.13
CAMP01342,2025-12-22,2026-01-05,Social,248301,12350,3841,1172,3094.7,6861.33,1.22
CAMP01343,2025-02-10,2025-02-24,Email,198537,11491,3714,1242,2440.77,6944.47,1.85
CAMP01344,2025-02-03,2025-02-14,Email,119200,7959,3551,1153,4834.68,12317.23,1.55
CAMP01345,2025-01-17,2025-01-24,Influencer,54408,3798,1566,361,4423.73,11582.59,1.62
CAMP01346,2025-06-14,2025-06-22,Display,16998,266,58,30,4423.14,6065.56,0.37
CAMP01347,2025-06-02,2025-06-16,Influencer,149836,2222,1049,364,2938.09,5630.28,0.92
CAMP01348,2025-03-17,2025-03-30,Social,181451,15950,7135,3443,2240.48,3171.47,0.42
CAMP01349,2025-03-28,2025-04-05,Social,217466,6477,2269,707,3294.1,4526.74,0.37
CAMP01350,2025-04-27,2025-05-04,Display,195660,12242,1315,579,882.3,1774.21,1.01
CAMP01351,2025-12-28,2026-01-03,Social,218685,14481,2659,568,4426.57,6906.27,0.56
CAMP01352,2025-12-08,2025-12-17,Email,198470,4922,2046,495,1429.04,2042.34,0.43
CAMP01353,2025-01-27,2025-02-04,Social,115716,9088,2558,884,4151.81,10177.37,1.45
CAMP01354,2025-11-09,2025-11-21,Search,128362,11287,1697,521,1562.66,1668.62,0.07
CAMP01355,2025-10-14,2025-10-25,Display,74201,2647,696,237,2657.9,6656.02,1.5
CAMP01356,2025-05-14,2025-05-24,Display,113894,10137,1872,1071,3884.15,10865.21,1.8
CAMP01357,2025-08-07,2025-08-22,Display,21734,375,171,39,2029.32,4889.68,1.41
CAMP01358,2025-06-17,2025-06-23,Search,213670,17529,7988,3076,1854.22,2570.39,0.39
CAMP01359,2025-04-08,2025-04-15,Influencer,128107,8661,2207,616,4450.57,11001.14,1.47
CAMP01360,2025-09-25,2025-10-09,Email,27313,1706,264,90,437.65,877.06,1.0
CAMP01361,2025-08-25,2025-09-07,Display,154277,4738,1153,542,4223.52,9612.51,1.28
CAMP01362,2025-11-05,2025-11-18,Social,255649,10881,1648,970,4648.17,8298.81,0.79
CAMP01363,2025-06-22,2025-07-01,Email,17464,1605,355,169,2859.49,3947.88,0.38
CAMP01364,2025-07-09,2025-07-16,Social,32132,1668,681,377,3510.26,3670.14,0.05
CAMP01365,2025-05-02,2025-05-08,Email,55737,3538,766,198,4321.09,10726.49,1.48
CAMP01366,2025-02-15,2025-02-27,Email,244246,23014,7311,1992,2234.09,4140.54,0.85
CAMP01367,2025-03-05,2025-03-15,Social,105584,5488,809,445,4406.06,6539.68,0.48
CAMP01368,2025-05-10,2025-05-24,Social,205357,9229,2206,977,1924.08,4321.12,1.25
CAMP01369,2025-11-06,2025-11-21,Email,40306,3643,422,218,1601.71,4140.59,1.59
CAMP01370,2025-12-29,2026-01-09,Display,30592,2813,898,259,4917.68,10118.95,1.06
CAMP01371,2025-07-12,2025-07-17,Social,220059,9224,2204,748,252.63,637.32,1.52
CAMP01372,2025-11-03,2025-11-08,Search,229866,14545,6527,1516,1665.85,2793.89,0.68
CAMP01373,2025-06-30,2025-07-14,Search,49758,4813,1237,690,2346.9,5412.15,1.31
CAMP01374,2025-10-19,2025-10-25,Email,262579,3936,1271,740,1623.33,3623.49,1.23
CAMP01375,2025-10-09,2025-10-23,Influencer,259062,3518,1726,937,1482.6,1996.47,0.35
CAMP01376,2025-01-29,2025-02-05,Email,236910,13383,4778,1791,1916.34,4746.48,1.48
CAMP01377,2025-05-29,2025-06-03,Email,11577,419,125,42,2050.5,5168.19,1.52
CAMP01378,2025-09-24,2025-10-03,Display,252701,15760,2194,844,450.86,1043.01,1.31
CAMP01379,2025-10-23,2025-10-30,Display,90230,6784,2906,1322,3898.69,6857.98,0.76
CAMP01380,2025-01-11,2025-01-16,Influencer,144335,2340,835,311,924.41,1934.21,1.09
CAMP01381,2025-06-13,2025-06-25,Influencer,275216,24607,3528,1300,301.01,564.83,0.88
CAMP01382,2025-04-23,2025-05-08,Influencer,65814,2298,455,169,2992.86,3010.6,0.01
CAMP01383,2025-07-06,2025-07-16,Influencer,251575,11150,3512,1748,3376.11,3452.41,0.02
CAMP01384,2025-10-22,2025-11-04,Influencer,259355,10460,1234,635,3825.37,5331.95,0.39
CAMP01385,2025-08-20,2025-08-27,Email,141763,12132,4699,2576,530.14,1498.19,1.83
CAMP01386,2025-08-15,2025-08-28,Email,138025,3500,668,198,941.45,2130.29,1.26
CAMP01387,2025-11-06,2025-11-19,Search,75499,949,280,73,993.36,1767.91,0.78
CAMP01388,2025-04-08,2025-04-13,Search,98405,9590,1885,637,3008.84,6662.16,1.21
CAMP01389,2025-02-24,2025-03-03,Social,262654,25807,7630,2809,4459.63,5029.51,0.13
CAMP01390,2025-04-21,2025-05-01,Email,156257,5186,912,438,3561.49,4304.85,0.21
CAMP01391,2025-06-01,2025-06-13,Influencer,39699,430,145,72,1642.07,1907.83,0.16
CAMP01392,2025-09-03,2025-09-11,Social,120799,8230,3820,2267,4280.48,11275.24,1.63
CAMP01393,2025-03-10,2025-03-19,Display,60631,4144,1752,615,3381.99,10145.25,2.0
CAMP01394,2025-11-08,2025-11-21,Email,174366,16500,3244,1171,3473.39,5026.45,0.45
CAMP01395,2025-10-16,2025-10-26,Search,17920,660,197,82,4791.06,9416.19,0.97
CAMP01396,2025-09-07,2025-09-18,Email,231592,6265,1686,890,4756.79,6018.66,0.27
CAMP01397,2025-02-05,2025-02-16,Email,189681,12419,6037,2803,1989.8,5498.89,1.76
CAMP01398,2025-08-27,2025-09-04,Email,216997,13178,5528,2371,3215.59,4217.82,0.31
CAMP01399,2025-05-28,2025-06-05,Email,67358,5024,718,329,1089.9,2234.1,1.05
CAMP01400,2025-08-15,2025-08-23,Display,243461,21829,3654,1409,2118.37,4581.38,1.16
CAMP01401,2025-09-01,2025-09-16,Search,220676,13323,5073,2554,1439.72,2823.63,0.96
CAMP01402,2025-12-03,2025-12-12,Email,145510,3420,560,128,1900.09,2131.99,0.12
CAMP01403,2025-12-31,2026-01-09,Display,120434,7687,3691,1489,3409.49,8083.1,1.37
CAMP01404,2025-07-20,2025-08-01,Social,75779,3309,1645,859,1130.2,3132.32,1.77
CAMP01405,2025-06-03,2025-06-16,Email,241202,12240,5034,1615,983.61,1160.73,0.18
CAMP01406,2025-03-14,2025-03-20,Display,240493,23172,2565,1378,1958.76,4810.94,1.46
CAMP01407,2025-07-20,2025-08-04,Influencer,87926,5270,1544,792,580.88,1534.85,1.64
CAMP01408,2025-10-23,2025-11-03,Social,91230,2141,561,242,4088.08,5422.52,0.33
CAMP01409,2025-01-17,2025-01-22,Search,113987,5686,2387,718,4796.64,14333.21,1.99
CAMP01410,2025-05-09,2025-05-14,Email,85420,2610,560,304,4026.55,6426.75,0.6
CAMP01411,2025-08-05,2025-08-13,Email,262655,5829,1483,314,2703.9,4379.24,0.62
CAMP01412,2025-03-02,2025-03-16,Display,76092,5638,774,338,3403.27,7264.98,1.13
CAMP01413,2025-04-14,2025-04-25,Search,43009,2863,678,347,4047.33,10677.27,1.64
CAMP01414,2025-02-11,2025-02-17,Influencer,68976,3779,1849,728,434.32,832.74,0.92
CAMP01415,2025-01-25,2025-02-09,Social,249290,11988,5716,1378,2148.81,4494.66,1.09
CAMP01416,2025-02-08,2025-02-14,Search,168297,6563,2625,1400,804.52,1797.26,1.23
CAMP01417,2025-10-18,2025-10-23,Email,75935,1360,629,354,544.64,1407.98,1.59
CAMP01418,2025-05-11,2025-05-25,Display,149720,5529,1019,433,3818.97,8758.88,1.29
CAMP01419,2025-08-17,2025-08-23,Influencer,253768,21685,7562,3893,4304.55,5760.66,0.34
CAMP01420,2025-04-18,2025-04-29,Display,53373,4298,1289,572,510.6,1123.47,1.2
CAMP01421,2025-06-21,2025-07-04,Social,201209,19619,5279,2266,976.13,1391.68,0.43
